customerID,CLV,cost_discount,cost_outreach,churn_prob,actual_churn,value_at_risk,ev_discount,ev_outreach,recommended_action,expected_value
8840-DQLGN,5100.55,60.3,15.0,0.46101537,1,2351.4319454535,762.701180908725,337.714791818025,discount,762.701180908725
0376-YMCJC,3247.84,54.36,15.0,0.7170255,1,2328.7840999200002,760.714434972,334.317614988,discount,760.714434972
6710-HSJRD,8775.189999999999,68.46000000000001,15.0,0.26924807,0,2362.7029713833,758.4860399841548,339.40544570749495,discount,758.4860399841548
4412-YLTKF,3259.42,46.83,15.0,0.704299,1,2295.60624658,756.6321863029999,329.340936987,discount,756.6321863029999
0410-IPFTY,3881.59,50.31,15.0,0.5920584,0,2298.127964856,754.0347876996,329.7191947284,discount,754.0347876996
7733-UDMTP,3886.05,33.0,15.0,0.57676876,0,2241.352239798,751.4732839293,321.2028359697,discount,751.4732839293
3680-CTHUH,9847.9,69.96000000000001,15.0,0.2378343,0,2342.16840297,749.7989410394998,336.32526044549996,discount,749.7989410394998
3096-WPXBT,8435.45,60.42,15.0,0.273804,0,2309.6599518000003,747.96098313,331.44899277,discount,747.96098313
0023-XUOPT,2570.6399999999994,56.46,15.0,0.8932965,1,2296.34371476,747.2603001659999,329.45155721399993,discount,747.2603001659999
0265-PSUAE,2972.78,60.42,15.0,0.77062416,0,2290.8960903648003,741.3936316276801,328.63441355472,discount,741.3936316276801
2522-AHJXR,8148.93,65.67,15.0,0.28289738,0,2305.3109468034,741.18883138119,330.7966420205099,discount,741.18883138119
4227-OJHAL,6915.0,43.8,15.0,0.3238812,0,2239.638498,740.0734742999999,320.94577469999996,discount,740.0734742999999
9279-CJEOJ,3398.86,57.24000000000001,15.0,0.6699199,0,2276.963951314,739.6973829599,326.54459269710003,discount,739.6973829599
1379-FRVEB,2740.45,54.6,15.0,0.825204,0,2261.4303018,736.90060563,324.21454527,discount,736.90060563
1550-LOAHA,3797.71,50.49000000000001,15.0,0.5920584,1,2248.466106264,736.4731371923999,322.2699159396,discount,736.4731371923999
7029-RPUAV,3068.9300000000003,60.27000000000001,15.0,0.7387514,1,2267.176334002,733.2417169007001,325.0764501003,discount,733.2417169007001
0823-HSCDJ,3258.66,29.49,15.0,0.668418,1,2178.14699988,732.8614499579999,311.722049982,discount,732.8614499579999
6242-SGYTS,8070.650000000001,56.970000000000006,15.0,0.2795391,0,2256.0622374150003,732.65178309525,323.40933561225,discount,732.65178309525
1112-CUNAO,2718.79,53.91,15.0,0.82606304,1,2245.8919325215998,732.1521763825599,321.88378987823995,discount,732.1521763825599
5226-NOZFC,3381.3,51.45,15.0,0.6608302,0,2234.4651552600003,730.612804341,320.16977328900003,discount,730.612804341
6297-NOOPG,10404.05,66.30000000000001,15.0,0.21772559,0,2265.2279246394996,726.5297736238249,324.7841886959249,discount,726.5297736238249
0256-LTHVJ,3394.22,48.63,15.0,0.6493384,1,2203.9973840479997,722.7690844168,315.59960760719997,discount,722.7690844168
5014-WUQMG,6697.849999999999,57.66,15.0,0.33285668,0,2229.424114138,722.6384399483,319.4136171207,discount,722.6384399483
1956-YIFGE,4491.45,60.03,15.0,0.49636635,0,2229.4046427075,720.261624947625,319.410696406125,discount,720.261624947625
3320-VEOYC,2649.94,57.36,15.0,0.8363436,0,2216.260359384,718.3311257843999,317.4390539076,discount,718.3311257843999
9779-DPNEJ,2944.8100000000004,48.09,15.0,0.741312,0,2183.02299072,715.9680467520001,312.45344860800003,discount,715.9680467520001
0682-USIXD,3058.02,51.63,15.0,0.7158461,0,2189.0716907220003,714.5450917527,313.3607536083,discount,714.5450917527
0058-EVZWM,6252.72,53.88,15.0,0.3495403,0,2185.5776246160003,711.0721686156,312.8366436924,discount,711.0721686156
7209-JCUDS,2415.41,56.94,15.0,0.90573287,1,2187.7162315267,708.760681034345,313.157434729005,discount,708.760681034345
3466-RITXD,3680.3600000000006,55.44,15.0,0.59275055,0,2181.535414198,708.0973949693,312.2303121297,discount,708.0973949693
9851-KIELU,2628.74,66.06,15.0,0.8405653,1,2209.6276267219996,707.3096693526998,316.4441440083,discount,707.3096693526998
9330-VOFSZ,9299.9,66.48,15.0,0.23760128,0,2209.6681438719997,706.9038503551999,316.4502215808,discount,706.9038503551999
4445-ZJNMU,2348.67,59.58,15.0,0.9311945,0,2187.068586315,705.8940052102499,313.06028794725,discount,705.8940052102499
4067-HLYQI,3419.86,42.24000000000001,15.0,0.62119305,0,2124.393263973,701.29764239055,303.65898959595006,discount,701.29764239055
6284-AHOOQ,3213.8,54.3,15.0,0.6715797,1,2158.32283986,701.112993951,308.74842597900005,discount,701.112993951
1902-XBTFB,3288.86,53.64000000000001,15.0,0.65358025,1,2149.533941015,698.69687935525,307.43009115225,discount,698.69687935525
2754-SDJRD,2350.71,60.09,15.0,0.91530716,0,2151.6216940836002,692.9775929292599,307.74325411254,discount,692.9775929292599
4993-JCRGJ,3495.5199999999995,50.58,15.0,0.60531545,0,2115.892261784,689.9822916243999,302.3838392675999,discount,689.9822916243999
4075-JFPGR,6863.55,56.1,15.0,0.30921865,0,2122.3376652075,686.718182822625,303.35064978112496,discount,686.718182822625
5236-PERKL,9175.8,67.77000000000001,15.0,0.23487432,1,2155.159785456,686.5359249095999,308.27396781839997,discount,686.5359249095999
5419-KLXBN,3541.51,53.49000000000001,15.0,0.5962485,1,2111.620025235,685.5770088322499,301.74300378525,discount,685.5770088322499
2960-NKRSO,3344.83,51.57000000000001,15.0,0.624278,0,2088.10378274,679.2663239589998,298.215567411,discount,679.2663239589998
4329-YPDDQ,3761.78,64.92,15.0,0.5629161,0,2117.5665266580004,676.2282843303001,302.63497899870003,discount,676.2282843303001
5016-IBERQ,3181.3,50.55,15.0,0.6506805,0,2070.0098746500003,673.9534561275001,295.5014811975,discount,673.9534561275001
6328-ZPBGN,2367.81,57.09,15.0,0.8791407,1,2081.638140867,671.4833493034498,297.24572113004996,discount,671.4833493034498
6128-AQBMT,2992.28,32.370000000000005,15.0,0.67143416,0,2009.1190082848002,670.82165289968,286.36785124272,discount,670.82165289968
3569-EDBPQ,3152.69,50.61,15.0,0.6530412,0,2058.836460828,669.9827612898,293.82546912419997,discount,669.9827612898
5698-BQJOH,2216.61,56.64000000000001,15.0,0.9354529,1,2073.534252669,669.09698843415,296.03013790035004,discount,669.09698843415
2019-HDCZY,8759.15,61.56,15.0,0.23715521,0,2077.2780576715,665.4873201850248,296.59170865072497,discount,665.4873201850248
6821-BUXUX,2636.26,57.99000000000001,15.0,0.782821,1,2063.71968946,664.311891311,294.557953419,discount,664.311891311
3858-VOBET,2789.73,44.970000000000006,15.0,0.72254866,1,2015.7156732617998,660.5304856416299,287.35735098926995,discount,660.5304856416299
8988-ECPJR,3864.54,47.76,15.0,0.5222899,1,2018.4102101459998,658.6835735510999,287.76153152189994,discount,658.6835735510999
7803-XOCCZ,5537.12,50.42999999999999,15.0,0.36535078,0,2022.9911109536,657.61688883376,288.44866664304,discount,657.61688883376
1136-XGEQU,6184.0,50.49000000000001,15.0,0.3258986,0,2015.3569424,654.8849298399998,287.30354136,discount,654.8849298399998
4647-MUZON,3127.1800000000003,57.57000000000001,15.0,0.6495178,0,2031.1590738040004,653.3356758314,289.6738610706,discount,653.3356758314
7277-OZCGZ,3168.57,53.42999999999999,15.0,0.6372523,0,2019.178520211,653.28248207385,287.87677803164996,discount,653.28248207385
4526-ZJJTM,3464.1100000000006,53.040000000000006,15.0,0.5806343,0,2011.3810849730005,650.9433797405502,286.70716274595003,discount,650.9433797405502
6946-LMSQS,4314.65,53.42999999999999,15.0,0.4653272,1,2007.7240034799997,649.2734012179999,286.158600522,discount,649.2734012179999
3374-LXDEV,2419.71,53.64000000000001,15.0,0.8296694,1,2007.559343874,649.0057703559,286.1339015811,discount,649.0057703559
3585-ISXZP,2155.46,57.39000000000001,15.0,0.9360501,1,2017.618548546,648.7764919911,287.64278228189994,discount,648.7764919911
4818-QIUFN,2660.66,47.49000000000001,15.0,0.74597013,1,1984.7728860857999,647.1805101300298,282.71593291286996,discount,647.1805101300298
9167-APMXZ,3033.71,50.49000000000001,15.0,0.6539846,0,1983.9996208660002,643.9098673031,282.5999431299,discount,643.9098673031
6583-SZVGP,7661.849999999999,64.86,15.0,0.2641906,0,2024.18874861,643.6060620134999,288.6283122915,discount,643.6060620134999
0655-RBDUG,2124.92,58.83,15.0,0.943268,1,2004.36903856,642.699163496,285.655355784,discount,642.699163496
8884-ADFVN,2168.9300000000003,61.17,15.0,0.9263921,1,2009.2796174530004,642.0778661085502,286.39194261795006,discount,642.0778661085502
9369-XFEHK,3817.14,48.36,15.0,0.5162352,1,1970.542031328,641.3297109647999,280.58130469919996,discount,641.3297109647999
6861-XWTWQ,2094.65,59.55,15.0,0.95589167,1,2002.2584865655,641.240470297925,285.33877298482497,discount,641.240470297925
5966-EMAZU,9484.85,65.10000000000001,15.0,0.21237823,0,2014.3756548155002,639.9314791854249,287.156348222325,discount,639.9314791854249
4283-FUTGF,2621.59,47.91,15.0,0.7487113,1,1962.814056967,639.07491993845,279.42210854505004,discount,639.07491993845
1236-WFCDV,2568.58,54.27,15.0,0.76754415,1,1971.498552807,635.7544934824499,280.72478292104995,discount,635.7544934824499
9767-FFLEM,3626.05,41.7,15.0,0.5317897,0,1928.2960416850003,633.20361458975,274.24440625275,discount,633.20361458975
6733-LRIZX,6640.3,65.37,15.0,0.30045614,0,1995.118906442,632.9216172547,284.26783596629997,discount,632.9216172547
8166-ORCHU,5300.7,56.13,15.0,0.3706948,0,1964.9419263599998,631.5996742259999,279.74128895399997,discount,631.5996742259999
9050-QLROH,2903.33,54.42,15.0,0.6736117,1,1955.717056961,630.08096993635,278.35755854415,discount,630.08096993635
5301-GAUUY,3753.19,48.21,15.0,0.5162352,1,1937.528790288,629.9250766007999,275.6293185432,discount,629.9250766007999
6766-HFKLA,8221.150000000001,61.92,15.0,0.24022244,0,1974.9047126060004,629.2966494121001,281.2357068909,discount,629.2966494121001
6993-YCOBK,9241.25,66.36,15.0,0.2141292,0,1978.8214695,626.2275143249999,281.823220425,discount,626.2275143249999
8161-QYMTT,2056.34,56.46,15.0,0.9460348,0,1945.369200632,624.4192202212,276.8053800948,discount,624.4192202212
7928-VJYAB,2324.84,54.36,15.0,0.8340136,0,1938.9481778240001,624.2718622384,275.8422266736,discount,624.2718622384
9128-CPXKI,7954.65,57.48,15.0,0.24475102,0,1946.908701243,623.93804543505,277.03630518644997,discount,623.93804543505
3365-SAIGS,2532.27,50.13,15.0,0.75700563,0,1916.9426466800999,620.7999263380349,272.541397002015,discount,620.7999263380349
4154-AQUGT,2451.67,53.42999999999999,15.0,0.78339016,1,1920.6141535672,618.78495374852,273.09212303507996,discount,618.78495374852
9819-FBNSV,3615.85,43.35,15.0,0.5231451,0,1891.614209835,618.71497344225,268.74213147525,discount,618.71497344225
2955-BJZHG,2565.09,48.50999999999999,15.0,0.7408444,1,1900.332561996,616.6063966986001,270.0498842994,discount,616.6063966986001
0365-GXEZS,2594.83,46.92,15.0,0.7286593,0,1890.747011419,614.84145399665,268.61205171284996,discount,614.84145399665
4846-WHAFZ,3969.75,45.900000000000006,15.0,0.47536898,1,1887.096008355,614.5836029242499,268.06440125324997,discount,614.5836029242499
2758-RNWXS,5392.1,53.52,15.0,0.35317814,0,1904.371848694,613.0101470428999,270.6557773041,discount,613.0101470428999
8696-JKZNU,3939.55,45.75,15.0,0.47536898,1,1872.7398651590001,609.7089528056499,265.91097977385,discount,609.7089528056499
3932-CMDTD,2979.5000000000005,63.39000000000001,15.0,0.6422022,1,1913.4414549,606.3145092149999,272.016218235,discount,606.3145092149999
2845-HSJCY,2515.0,52.35,15.0,0.74228024,1,1866.8348036,601.0421812599999,265.02522054,discount,601.0421812599999
7861-UVUFT,2522.32,50.58,15.0,0.7373484,1,1859.8286162880001,600.3600157008,263.9742924432,discount,600.3600157008
9512-UIBFX,3150.11,57.09,15.0,0.59610873,1,1877.8080714603,600.142825011105,266.671210719045,discount,600.142825011105
2860-RANUS,2963.0199999999995,51.48,15.0,0.62819237,1,1861.3465561573998,599.99129465509,264.20198342360993,discount,599.99129465509
0440-UEDAI,7309.55,56.67,15.0,0.2554279,0,1867.063006445,596.80205225575,265.05945096675,discount,596.80205225575
3540-RZJYU,2511.48,51.720000000000006,15.0,0.7349309,1,1845.7642567320001,594.2974898562001,261.8646385098,discount,594.2974898562001
9866-QEVEE,2770.85,51.6,15.0,0.6645741,1,1841.4351449849999,592.9023007447498,261.21527174774997,discount,592.9023007447498
1452-KIOVK,3232.44,53.46,15.0,0.5707208,0,1844.8207427520001,592.2272599632,261.7231114128,discount,592.2272599632
4706-AXVKM,2127.97,50.88,15.0,0.86332303,1,1837.1255081491,592.1139278521849,260.568826222365,discount,592.1139278521849
9139-WQQDY,7352.6,60.27000000000001,15.0,0.2533432,1,1862.73121232,591.685924312,264.409681848,discount,591.685924312
3442-ZHHCC,6868.6,46.14000000000001,15.0,0.26438445,0,1815.9510332700002,589.4428616445,257.39265499050003,discount,589.4428616445
7789-CRUVC,7251.93,56.52,15.0,0.25409383,0,1842.6706685919003,588.4147340071651,261.40060028878503,discount,588.4147340071651
4631-OACRM,2299.46,47.64000000000001,15.0,0.7862216,1,1807.885120336,585.1197921176,256.1827680504,discount,585.1197921176
7249-WBIYX,2046.49,51.36,15.0,0.88840276,1,1818.1073643124,584.97757750934,257.71610464686,discount,584.97757750934
6979-ZNSFF,2015.62,52.23,15.0,0.90257853,1,1819.2553366385998,584.5093678235099,257.88830049578996,discount,584.5093678235099
6969-MVBAI,2114.24,54.06,15.0,0.8605578,0,1819.425723072,582.7390030751999,257.9138584608,discount,582.7390030751999
4301-VVZKA,2275.16,45.24000000000001,15.0,0.78465563,0,1785.2171031508,579.5859861027799,252.78256547261998,discount,579.5859861027799
7855-DIWPO,2481.76,41.190000000000005,15.0,0.71324897,0,1770.1127637872,578.3494673255199,250.51691456808004,discount,578.3494673255199
6734-FQAJX,9692.9,63.03,15.0,0.18898945,0,1831.855839905,578.11954396675,259.77837598575,discount,578.11954396675
1965-DDBWU,2730.92,53.42999999999999,15.0,0.6606985,1,1804.31474762,578.080161667,255.647212143,discount,578.080161667
2478-EEWWM,3304.67,26.58,15.0,0.5214539,0,1723.233059713,576.5515708995499,243.48495895695004,discount,576.5515708995499
4419-UJMUS,9240.85,59.61,15.0,0.19641367,0,1815.0292624195001,575.650241846825,257.254389362925,discount,575.650241846825
4587-VVTOX,2061.52,63.18000000000001,15.0,0.8840334,1,1822.4525347679999,574.6783871687999,258.3678802152,discount,574.6783871687999
9405-GPBBG,9721.25,66.30000000000001,15.0,0.18829338,0,1830.447020325,574.3564571137499,259.56705304875004,discount,574.3564571137499
1346-PJWTK,7087.610000000001,56.49000000000001,15.0,0.25409383,0,1800.9179704463004,573.8312896562051,255.13769556694507,discount,573.8312896562051
0516-UXRMT,7965.0,55.23,15.0,0.2231395,0,1777.3061175,566.8271411249999,251.59591762499997,discount,566.8271411249999
9685-WKZGT,2116.03,44.970000000000006,15.0,0.82319957,1,1741.9149861071,564.700245137485,246.28724791606504,discount,564.700245137485
0581-MDMPW,3353.63,53.370000000000005,15.0,0.5231589,0,1754.481381807,560.6984836324499,248.17220727104996,discount,560.6984836324499
2139-FQHLM,2977.6800000000003,53.970000000000006,15.0,0.58483434,0,1741.4495175312002,555.53733113592,246.21742762968,discount,555.53733113592
6825-UYPFK,2847.24,45.36,15.0,0.60062736,1,1710.1302444864,553.18558557024,241.51953667296,discount,553.18558557024
0516-OOHAR,5207.4,60.21,15.0,0.33579698,0,1748.629193652,551.8102177781999,247.29437904779996,discount,551.8102177781999
3331-HQDTW,5168.37,65.88,15.0,0.34057385,1,1760.2116691245,550.194084193575,249.03175036867498,discount,550.194084193575
4547-LYTDD,2240.46,43.59,15.0,0.7562414,1,1694.328607044,549.4250124653998,239.14929105659996,discount,549.4250124653998
0365-TRTPY,4695.58,54.720000000000006,15.0,0.3668178,0,1722.4223253240002,548.1278138633999,243.3633487986,discount,548.1278138633999
4660-IRIBM,2766.26,52.74000000000001,15.0,0.61974484,0,1714.3753610984,547.29137638444,242.15630416476,discount,547.29137638444
5357-TZHPP,1947.86,50.64000000000001,15.0,0.8717186,1,1697.985792196,543.6550272686,239.69786882939997,discount,543.6550272686
6445-TNRXS,10602.65,68.82000000000001,15.0,0.16413541,0,1740.2703048365001,540.2746066927749,246.040545725475,discount,540.2746066927749
4304-TSPVK,10601.15,68.94000000000001,15.0,0.16413541,0,1740.0241017215,540.0684356025249,246.003615258225,discount,540.0684356025249
5419-CONWX,1879.97,59.88,15.0,0.9110052,1,1712.6624458439999,539.5518560454,241.89936687660003,discount,539.5518560454
7504-UWHNB,2733.75,41.85,15.0,0.60213625,0,1646.0899734375,534.281490703125,231.91349601562501,discount,534.281490703125
9359-UGBTK,6727.9,43.41,15.0,0.24532564,0,1650.526373356,534.2742306746,232.5789560034,discount,534.2742306746
9254-RBFON,4071.35,59.16,15.0,0.41620865,1,1694.5310871775,533.925880512125,239.179663076625,discount,533.925880512125
5609-IMCGG,2517.29,50.61,15.0,0.66285765,0,1668.6049337685,533.4017268189749,235.29074006527497,discount,533.4017268189749
2203-GHNWN,3075.66,47.790000000000006,15.0,0.53978115,0,1660.1832918090001,533.27415213315,234.02749377135,discount,533.27415213315
9308-ANMVE,3450.37,33.18,15.0,0.46830243,0,1615.8166553991,532.3558293896849,227.37249830986497,discount,532.3558293896849
2187-PKZAY,2194.6800000000003,47.970000000000006,15.0,0.74757,0,1640.6769276000002,526.26692466,231.10153914,discount,526.26692466
4248-QPAVC,2692.49,51.21,15.0,0.6098461,1,1642.0045257889997,523.4915840261499,231.30067886834996,discount,523.4915840261499
1400-MMYXY,1859.61,63.540000000000006,15.0,0.89999366,1,1673.6372100726,522.23302352541,236.04558151089,discount,522.23302352541
6383-ZTSIW,6256.349999999999,59.46,15.0,0.2647,0,1656.0558449999999,520.1595457499999,233.40837674999997,discount,520.1595457499999
8495-PRWFH,3223.11,33.39,15.0,0.49055293,0,1581.1060542123,519.9971189743051,222.16590813184501,discount,519.9971189743051
0048-LUMLS,5436.35,54.720000000000006,15.0,0.30096498,0,1636.150969023,517.93283915805,230.42264535345,discount,517.93283915805
1346-UFHAX,2181.35,48.0,15.0,0.7410555,0,1616.5014149249998,517.77549522375,227.47521223874998,discount,517.77549522375
4654-ULTTN,7111.0,44.88,15.0,0.22569834,0,1604.94089574,516.849313509,225.74113436099998,discount,516.849313509
6137-NICCO,1873.07,56.42999999999999,15.0,0.8735448,0,1636.210558536,516.2436954876,230.43158378039996,discount,516.2436954876
2533-QVMSK,7896.7,56.46,15.0,0.20677714,1,1632.857041438,515.0399645032999,229.92855621569998,discount,515.0399645032999
8622-ZLFKO,1819.05,54.45,15.0,0.8940364,0,1626.2969134199998,514.7539196969999,228.94453701299997,discount,514.7539196969999
1867-BDVFH,1904.84,44.61,15.0,0.83866227,1,1597.5174383868,514.5211034353799,224.62761575801997,discount,514.5211034353799
1319-YLZJG,2178.14,50.75999999999999,15.0,0.7411344,0,1614.2944820159998,514.2430687055999,227.14417230239997,discount,514.2430687055999
5228-EXCET,2172.94,48.50999999999999,15.0,0.7392855,1,1606.42303437,513.7380620295,225.96345515550001,discount,513.7380620295
5514-YQENT,7174.75,66.69000000000001,15.0,0.23004648,0,1650.52598238,510.9940938329999,232.578897357,discount,510.9940938329999
6023-YEBUP,1783.63,60.57000000000001,15.0,0.91486204,1,1631.7753804052002,510.55138314181994,229.76630706078,discount,510.55138314181994
4360-PNRQB,2483.69,45.36,15.0,0.63926184,0,1587.7282393896,510.3448837863599,223.15923590844,discount,510.3448837863599
6729-GDNGC,2776.28,48.42,15.0,0.5750212,0,1596.4198571360002,510.3269499976,224.46297857040003,discount,510.3269499976
7363-QTBIW,1917.5,47.85,15.0,0.8286368,0,1588.911064,508.26887239999996,223.3366596,discount,508.26887239999996
4378-MYPGO,9699.15,63.150000000000006,15.0,0.16765097,0,1626.0719056755001,505.97516698642505,228.910785851325,discount,505.97516698642505
9283-LZQOH,1968.11,44.64000000000001,15.0,0.79758984,1,1569.7445400023998,504.77058900084,220.46168100036,discount,504.77058900084
9107-UKCKY,6830.0,47.88,15.0,0.23108843,0,1578.3339769000002,504.53689191499996,221.75009653499998,discount,504.53689191499996
7018-WBJNK,2161.47,46.98,15.0,0.7287283,0,1575.1243586009998,504.3135255103499,221.26865379014998,discount,504.3135255103499
3094-JOJAI,2454.76,44.49000000000001,15.0,0.63357997,0,1555.2867671572,499.86036850502,218.29301507358002,discount,499.86036850502
4377-VDHYI,5203.049999999999,54.48,15.0,0.3038549,0,1580.9722374449998,498.8602831057498,222.14583561674993,discount,498.8602831057498
2101-RANCD,5197.539999999999,43.86,15.0,0.2980184,0,1548.962554736,498.27689415759994,217.34438321039997,discount,498.27689415759994
5052-PNLOS,1840.29,63.21,15.0,0.87051827,1,1602.0060670983,497.492123484405,225.300910064745,discount,497.492123484405
9701-CDXHR,4645.36,41.49000000000001,15.0,0.3310044,0,1537.6345995839997,496.68210985439987,215.64518993759995,discount,496.68210985439987
8400-WZICQ,3933.88,33.42,15.0,0.38462812,0,1513.0808687056,496.1583040469599,211.96213030584,discount,496.1583040469599
9057-SIHCH,1682.9399999999996,57.96,15.0,0.93793064,1,1578.4809912815997,494.5083469485599,221.77214869223994,discount,494.5083469485599
6557-BZXLQ,2046.26,41.790000000000006,15.0,0.7476766,0,1529.940719516,493.68925183059997,214.4911079274,discount,493.68925183059997
0363-QJVFX,4990.26,64.89000000000001,15.0,0.31791422,1,1586.4746154972001,490.3761154240201,222.97119232458002,discount,490.3761154240201
6000-APYLU,1876.62,48.48,15.0,0.8203955,1,1539.57060321,490.3697111234999,215.9355904815,discount,490.3697111234999
3301-VKTGC,7748.6,51.3,15.0,0.19971931,0,1547.5450454660001,490.3407659130999,217.1317568199,discount,490.3407659130999
1169-WCVAK,2951.07,53.28,15.0,0.5257156,0,1551.4235356919999,489.71823749219993,217.71353035379997,discount,489.71823749219993
4115-NZRKS,1858.11,53.49000000000001,15.0,0.83439904,0,1550.4052002143999,489.15182007503995,217.56078003215995,discount,489.15182007503995
1989-PRJHP,2981.15,45.3,15.0,0.51190853,1,1526.0761142095,488.8266399733249,213.911417131425,discount,488.8266399733249
1492-QGCLU,5850.18,51.42,15.0,0.2615244,0,1529.964814392,484.06768503719996,214.49472215880002,discount,484.06768503719996
6874-SGLHU,5349.3,58.2,15.0,0.28856117,0,1543.600266681,482.0600933383499,216.54004000214996,discount,482.0600933383499
9917-KWRBE,5091.599999999999,47.01,15.0,0.2964348,0,1509.3274276799998,481.254599688,211.39911415199998,discount,481.254599688
1092-GANHU,2417.31,45.99000000000001,15.0,0.61722565,1,1492.0257360014998,476.21900760052495,208.80386040022498,discount,476.21900760052495
5339-PXDVH,1673.3100000000002,54.39000000000001,15.0,0.89476967,0,1497.2270365077002,469.63946277769503,209.58405547615502,discount,469.63946277769503
5240-CAOYT,6145.57,52.53,15.0,0.24226777,0,1488.8735392789,468.575738747615,208.33103089183498,discount,468.575738747615
8739-XNIKG,1634.35,50.400000000000006,15.0,0.9061258,0,1480.92670123,467.9243454304999,207.13900518449998,discount,467.9243454304999
7005-CCBKV,1771.71,50.64000000000001,15.0,0.83611166,1,1481.3473891386002,467.83158619850997,207.20210837079,discount,467.83158619850997
1522-VVDMG,1901.2,53.85,15.0,0.78243876,1,1487.572570512,466.8003996791999,208.1358855768,discount,466.8003996791999
9741-YLNTD,1788.83,52.77,15.0,0.8291135,0,1483.1431022049999,466.33008577174996,207.47146533074996,discount,466.33008577174996
6194-HBGQN,6073.8,48.69,15.0,0.24183208,0,1468.839687504,465.4038906264,205.3259531256,discount,465.4038906264
2911-WDXMV,2566.57,48.33,15.0,0.56857145,0,1459.2784264265001,462.417449249275,203.891763963975,discount,462.417449249275
6332-FBZRI,6317.65,41.61,15.0,0.22713259,0,1434.9442072134998,460.6204725247249,200.24163108202498,discount,460.6204725247249
0599-XNYDO,2545.47,41.88,15.0,0.56281126,0,1432.6191779921999,459.53671229726996,199.89287669883,discount,459.53671229726996
7181-BQYBV,1577.73,61.470000000000006,15.0,0.9426144,1,1487.191017312,459.04685605919997,208.0786525968,discount,459.04685605919997
5198-EFNBM,7375.400000000001,54.39000000000001,15.0,0.19883448,0,1466.483823792,458.8793383272,204.97257356880002,discount,458.8793383272
1174-FGIFN,4680.05,54.27,15.0,0.31309795,0,1465.3140608975002,458.58992131412504,204.79710913462503,discount,458.58992131412504
4184-VODJZ,7957.099999999999,54.81,15.0,0.18396774,0,1463.8497039539998,457.5373963838999,204.57745559309996,discount,457.5373963838999
0254-KCJGT,6308.05,48.84,15.0,0.22897577,0,1444.3906059485,456.69671208197497,201.658590892275,discount,456.69671208197497
7495-OOKFY,1794.66,48.39000000000001,15.0,0.80095357,1,1437.4393339362,454.71376687767,200.61590009043,discount,454.71376687767
8132-YPVBX,1752.2800000000002,51.57000000000001,15.0,0.8240598,0,1443.9835063440003,453.8242272204,201.59752595160003,discount,453.8242272204
2754-XBHTB,1832.31,46.59,15.0,0.77739096,1,1424.4212299176,451.9574304711599,198.66318448763997,discount,451.9574304711599
7503-QQRVF,2248.17,44.58,15.0,0.6310058,1,1418.608309386,451.9329082851,197.79124640789996,discount,451.9329082851
3006-XIMLN,1550.28,56.52,15.0,0.93644303,1,1451.7489005484,451.59211519193997,202.76233508225997,discount,451.59211519193997
3908-BLSYF,1705.71,50.34,15.0,0.84067315,1,1433.9445986865,451.540609540275,200.091689802975,discount,451.540609540275
8212-DJRCH,1735.5399999999995,54.21,15.0,0.83229566,0,1444.4824097563996,451.35884341473985,201.67236146345994,discount,451.35884341473985
9979-RGMZT,2890.65,56.42999999999999,15.0,0.5008537,0,1447.792747905,450.29746176674996,202.16891218574997,discount,450.29746176674996
4750-ZRXIU,1578.3399999999997,50.75999999999999,15.0,0.90643626,1,1430.6646066083997,449.9726123129399,199.59969099125993,discount,449.9726123129399
8034-RYTVV,6611.85,50.55,15.0,0.21576828,0,1426.6275021180002,448.76962574130005,198.99412531770002,discount,448.76962574130005
8409-WQJUX,2723.9500000000003,32.52,15.0,0.5014397,0,1365.8966708150003,445.54383478525006,189.88450062225002,discount,445.54383478525006
4332-MUOEZ,4081.5,56.58,15.0,0.3512999,0,1433.83054185,445.26068964749993,200.0745812775,discount,445.26068964749993
6953-PBDIN,7016.35,43.77,15.0,0.1985889,0,1393.3692285150003,443.90922998025,194.00538427725002,discount,443.90922998025
5606-AMZBO,1890.51,46.89000000000001,15.0,0.7407397,0,1400.375810247,443.24153358645,195.05637153704998,discount,443.24153358645
3018-TFTSU,2035.08,49.02,15.0,0.68976575,1,1403.7284825099998,442.28496887849997,195.55927237649996,discount,442.28496887849997
9931-KGHOA,3265.95,33.0,15.0,0.4155764,0,1357.25174358,442.03811025299996,188.58776153699998,discount,442.03811025299996
4919-IKATY,1670.55,50.7,15.0,0.84058094,1,1404.232489317,440.78137126095004,195.63487339755002,discount,440.78137126095004
0295-PPHDO,1469.93,57.27,15.0,0.96794754,1,1422.8151274722002,440.71529461527007,198.42226912083,discount,440.71529461527007
6857-VWJDT,1473.0100000000002,57.39000000000001,15.0,0.9635339,1,1419.2950700390004,439.3632745136501,197.89426050585004,discount,439.3632745136501
5178-LMXOP,1464.5399999999995,57.06,15.0,0.96794754,1,1417.5978902315996,439.09926158105986,197.63968353473993,discount,439.09926158105986
2694-CIUMO,2103.7699999999995,47.73,15.0,0.6578586,0,1383.9831869219995,436.6641154226998,192.59747803829993,discount,436.6641154226998
2178-PMGCJ,2494.08,41.82000000000001,15.0,0.54784787,0,1366.3764156096,436.41174546336,189.95646234144,discount,436.41174546336
